2025,01,16,13,13,33,1221.031,-2.845,-0.523,-2.845,-0.523,0.014,0.603,3.985
2025,01,16,13,13,33,1325.937,-2.901,-0.537,-2.901,-0.537,0.015,0.619,3.996
2025,01,16,13,13,33,1418.412,-3.01,-0.561,-3.01,-0.561,0.014,0.63,3.985
2025,01,16,13,13,33,1519.774,-3.085,-0.58,-3.085,-0.58,0.016,0.633,3.991
2025,01,16,13,13,33,1621.055,-3.187,-0.603,-3.187,-0.603,0.016,0.638,3.996
2025,01,16,13,13,33,1718.846,-3.296,-0.629,-3.296,-0.629,0.015,0.645,3.991
2025,01,16,13,13,33,1823.816,-3.394,-0.652,-3.394,-0.652,0.016,0.656,3.991
2025,01,16,13,13,33,1917.003,-3.508,-0.679,-3.508,-0.679,0.015,0.664,3.996
2025,01,16,13,13,34,2025.116,-3.658,-0.713,-3.658,-0.713,0.013,0.675,3.98
2025,01,16,13,13,34,2136.294,-3.676,-0.721,-3.676,-0.721,0.015,0.681,3.996
2025,01,16,13,13,34,2217.434,-3.767,-0.745,-3.767,-0.745,0.018,0.687,3.991
2025,01,16,13,13,34,2326.302,-3.862,-0.767,-3.862,-0.767,0.016,0.696,3.991
2025,01,16,13,13,34,2424.539,-3.954,-0.788,-3.954,-0.788,0.013,0.704,3.996
2025,01,16,13,13,34,2526.331,-4.057,-0.816,-4.057,-0.816,0.013,0.71,3.996
2025,01,16,13,13,34,2621.092,-4.148,-0.84,-4.148,-0.84,0.014,0.715,3.985
2025,01,16,13,13,34,2717.257,-4.234,-0.865,-4.234,-0.865,0.016,0.729,3.991
2025,01,16,13,13,34,2822.969,-4.354,-0.894,-4.354,-0.894,0.015,0.736,3.985
2025,01,16,13,13,34,2918.934,-4.48,-0.925,-4.48,-0.925,0.014,0.745,3.991
2025,01,16,13,13,35,3017.231,-4.57,-0.95,-4.57,-0.95,0.014,0.749,3.991
2025,01,16,13,13,35,3118.726,-4.672,-0.978,-4.672,-0.978,0.014,0.761,3.985
2025,01,16,13,13,35,3216.612,-4.749,-1.001,-4.749,-1.001,0.015,0.768,3.996
2025,01,16,13,13,35,3319.987,-4.861,-1.032,-4.861,-1.032,0.016,0.773,3.991
2025,01,16,13,13,35,3417.191,-4.983,-1.064,-4.983,-1.064,0.016,0.779,3.991
2025,01,16,13,13,35,3515.933,-5.116,-1.098,-5.116,-1.098,0.015,0.787,3.991
