2025,01,16,12,22,33,1998.183,-53.815,3.909,-53.815,3.909,0.016,0.18,4.049
2025,01,16,12,22,33,2098.223,-55.626,4.532,-55.626,4.532,0.013,0.178,4.054
2025,01,16,12,22,33,2198.042,-53.889,3.875,-53.889,3.875,0.013,0.176,4.054
2025,01,16,12,22,33,2299.415,-51.607,3.069,-51.607,3.069,0.013,0.181,4.054
2025,01,16,12,22,33,2397.319,-56.074,4.515,-56.074,4.515,0.015,0.185,4.054
2025,01,16,12,22,33,2498.553,-59.389,5.597,-59.389,5.597,0.015,0.184,4.054
2025,01,16,12,22,33,2598.385,-59.946,5.76,-59.946,5.76,0.014,0.181,4.054
2025,01,16,12,22,33,2697.216,-64.351,7.21,-64.351,7.21,0.012,0.181,4.054
2025,01,16,12,22,33,2798.099,-55.494,4.177,-55.494,4.177,0.015,0.183,4.054
2025,01,16,12,22,34,2896.744,-45.032,0.719,-45.032,0.719,0.012,0.187,4.054
2025,01,16,12,22,34,2996.915,-56.712,4.392,-56.712,4.392,0.014,0.193,4.054
2025,01,16,12,22,34,3097.242,-0.0,0.0,-0.0,0.0,0.015,-0.001,4.054
2025,01,16,12,22,34,3196.660,-0.001,0.001,-0.001,0.001,0.014,-0.006,4.054
2025,01,16,12,22,34,3297.007,-0.002,0.002,-0.002,0.002,0.014,-0.005,4.054
2025,01,16,12,22,34,3397.420,-0.005,0.003,-0.005,0.003,0.012,-0.002,4.054
2025,01,16,12,22,34,3496.247,-0.007,0.005,-0.007,0.005,0.012,-0.003,4.054
2025,01,16,12,22,34,3597.216,-0.011,0.007,-0.011,0.007,0.015,-0.001,4.054
2025,01,16,12,22,34,3696.715,-0.015,0.01,-0.015,0.01,0.014,0.003,4.054
2025,01,16,12,22,34,3797.515,-0.02,0.013,-0.02,0.013,0.013,0.006,4.054
2025,01,16,12,22,35,3896.287,-0.025,0.017,-0.025,0.017,0.014,0.004,4.054
2025,01,16,12,22,35,3996.712,-0.032,0.021,-0.032,0.021,0.013,0.003,4.054
2025,01,16,12,22,35,4097.068,-0.039,0.025,-0.039,0.025,0.015,-0.004,4.054
2025,01,16,12,22,35,4195.946,-0.046,0.03,-0.046,0.03,0.015,-0.008,4.054
2025,01,16,12,22,35,4296.790,-0.055,0.036,-0.055,0.036,0.013,-0.005,4.054
2025,01,16,12,22,35,4396.161,-0.064,0.042,-0.064,0.042,0.013,-0.006,4.054
2025,01,16,12,22,35,4496.029,-0.074,0.048,-0.074,0.048,0.014,-0.008,4.049
2025,01,16,12,22,35,4595.615,-0.083,0.054,-0.083,0.054,0.012,-0.007,4.054
2025,01,16,12,22,35,4695.624,-0.094,0.061,-0.094,0.061,0.013,-0.005,4.054
2025,01,16,12,22,35,4795.977,-0.106,0.069,-0.106,0.069,0.015,-0.003,4.054
2025,01,16,12,22,36,4896.901,-0.118,0.077,-0.118,0.077,0.014,0.0,4.054
2025,01,16,12,22,36,4995.069,-0.131,0.086,-0.131,0.086,0.014,-0.002,4.054
2025,01,16,12,22,36,5095.864,-0.146,0.095,-0.146,0.095,0.013,0.005,4.054
2025,01,16,12,22,36,5196.673,-0.161,0.105,-0.161,0.105,0.013,0.008,3.051
2025,01,16,12,22,36,5295.201,-0.176,0.114,-0.176,0.114,0.012,-0.02,3.304
2025,01,16,12,22,36,5395.862,-0.19,0.124,-0.19,0.124,0.013,-0.067,3.436
2025,01,16,12,22,36,5495.427,-0.205,0.133,-0.205,0.133,0.015,-0.082,3.489
2025,01,16,12,22,36,5595.675,-0.219,0.141,-0.219,0.141,0.014,-0.119,3.447
2025,01,16,12,22,36,5694.840,-0.233,0.15,-0.233,0.15,0.016,-0.154,3.442
2025,01,16,12,22,36,5795.034,-0.245,0.156,-0.245,0.156,0.014,-0.142,3.384
2025,01,16,12,22,37,5895.341,-0.257,0.162,-0.257,0.162,0.014,-0.216,3.373
2025,01,16,12,22,37,5995.548,-0.268,0.169,-0.268,0.169,0.016,-1.121,3.362
2025,01,16,12,22,37,6095.066,1.184,-0.061,1.184,-0.061,0.019,-1.096,3.257
2025,01,16,12,22,37,6194.936,1.082,-0.058,1.082,-0.058,0.028,-0.146,3.336
2025,01,16,12,22,37,6294.202,0.986,-0.049,0.986,-0.049,0.002,0.944,3.262
2025,01,16,12,22,37,6394.445,0.859,-0.035,0.859,-0.035,0.029,1.377,3.236
2025,01,16,12,22,37,6494.864,1.037,-0.067,1.037,-0.067,0.032,2.289,3.209
2025,01,16,12,22,37,6595.842,0.865,-0.041,0.865,-0.041,0.057,2.979,3.262
2025,01,16,12,22,37,6693.818,0.636,-0.015,0.636,-0.015,0.071,2.916,3.23
2025,01,16,12,22,37,6794.163,0.539,0.004,0.539,0.004,0.076,3.256,3.183
2025,01,16,12,22,38,6894.409,0.574,-0.003,0.574,-0.003,0.101,4.545,3.141
2025,01,16,12,22,38,6994.520,0.622,-0.015,0.622,-0.015,0.126,5.264,3.215
2025,01,16,12,22,38,7094.089,0.645,-0.022,0.645,-0.022,0.148,5.273,3.125
2025,01,16,12,22,38,7194.176,0.646,-0.025,0.646,-0.025,0.17,4.351,3.083
2025,01,16,12,22,38,7294.594,0.646,-0.023,0.646,-0.023,0.197,3.686,3.072
2025,01,16,12,22,38,7394.718,0.641,-0.022,0.641,-0.022,0.233,2.866,3.204
2025,01,16,12,22,38,7494.441,0.637,-0.026,0.637,-0.026,0.274,1.747,3.23
2025,01,16,12,22,38,7593.191,0.636,-0.032,0.636,-0.032,0.312,1.555,3.278
2025,01,16,12,22,38,7693.380,0.638,-0.04,0.638,-0.04,0.348,1.974,3.209
2025,01,16,12,22,38,7795.108,0.644,-0.048,0.644,-0.048,0.38,2.235,3.23
2025,01,16,12,22,39,7892.834,0.652,-0.054,0.652,-0.054,0.412,2.259,3.199
2025,01,16,12,22,39,7993.250,0.66,-0.062,0.66,-0.062,0.442,1.857,3.204
2025,01,16,12,22,39,8093.810,0.667,-0.071,0.667,-0.071,0.47,1.436,3.194
2025,01,16,12,22,39,8192.927,0.676,-0.075,0.676,-0.075,0.498,1.309,3.194
2025,01,16,12,22,39,8293.816,0.686,-0.082,0.686,-0.082,0.526,1.206,3.188
