2024,12,26,10,40,44,807.034,0.0,0.0,0.157,-0.026,0.017,-1.848,3.996
2024,12,26,10,40,44,906.038,0.0,-0.0,0.157,-0.026,0.017,-1.844,4.001
2024,12,26,10,40,44,1007.119,0.0,-0.0,0.157,-0.026,0.017,-1.844,3.996
2024,12,26,10,40,44,1105.864,0.0,-0.0,0.157,-0.026,0.016,-1.842,4.001
2024,12,26,10,40,44,1205.249,-0.001,0.0,0.156,-0.026,0.015,-1.843,4.001
2024,12,26,10,40,45,1305.754,-0.0,-0.001,0.157,-0.026,0.015,-1.843,4.001
2024,12,26,10,40,45,1406.943,-0.001,0.0,0.156,-0.026,0.016,-1.85,4.001
2024,12,26,10,40,45,1508.224,-0.001,-0.0,0.156,-0.026,0.016,-1.843,4.001
2024,12,26,10,40,45,1604.918,-0.001,0.0,0.156,-0.026,0.016,-1.844,4.001
2024,12,26,10,40,45,1705.169,-0.001,-0.0,0.156,-0.026,0.016,-1.841,4.001
2024,12,26,10,40,45,1806.070,-0.157,0.026,0.0,-0.0,0.014,-0.005,4.001
2024,12,26,10,40,45,1905.294,-0.157,0.026,-0.0,-0.0,0.016,-0.022,4.001
2024,12,26,10,40,45,2004.962,-0.156,0.026,0.001,-0.0,0.016,-0.036,4.001
2024,12,26,10,40,45,2104.815,-0.156,0.026,0.001,0.0,0.015,-0.054,4.006
2024,12,26,10,40,45,2205.553,-0.156,0.025,0.001,-0.0,0.016,-0.079,4.001
2024,12,26,10,40,46,2305.531,-0.157,0.026,0.0,-0.0,0.017,-0.098,4.001
2024,12,26,10,40,46,2405.361,-0.157,0.026,-0.0,0.0,0.017,-0.121,4.001
2024,12,26,10,40,46,2505.007,-0.156,0.026,0.001,0.001,0.017,-0.138,4.001
2024,12,26,10,40,46,2604.844,-0.156,0.026,0.001,-0.0,0.014,-0.161,4.001
2024,12,26,10,40,46,2704.932,-0.157,0.026,-0.0,0.0,0.016,-0.177,4.001
2024,12,26,10,40,46,2804.121,-0.157,0.021,0.0,-0.005,0.017,-0.203,4.001
2024,12,26,10,40,46,2904.137,-0.156,0.022,0.001,-0.004,0.017,-0.221,4.001
2024,12,26,10,40,46,3004.815,-0.156,0.023,0.001,-0.003,0.017,-0.232,4.001
2024,12,26,10,40,46,3104.282,-0.157,0.023,0.0,-0.003,0.018,-0.244,3.996
2024,12,26,10,40,46,3203.917,-0.157,0.022,0.0,-0.004,0.016,-0.259,4.001
2024,12,26,10,40,47,3304.014,-0.157,0.022,0.0,-0.004,0.016,-0.272,4.001
2024,12,26,10,40,47,3404.690,-0.157,0.022,0.0,-0.004,0.018,-0.288,3.996
2024,12,26,10,40,47,3504.279,-0.156,0.022,0.001,-0.003,0.016,-0.305,4.001
2024,12,26,10,40,47,3604.511,-0.157,0.022,0.0,-0.004,0.016,-0.322,4.001
2024,12,26,10,40,47,3704.140,-0.157,0.022,0.0,-0.004,0.018,-0.34,4.001
2024,12,26,10,40,47,3804.299,-0.156,0.022,0.001,-0.004,0.016,-0.354,4.001
2024,12,26,10,40,47,3903.474,-0.157,0.022,-0.0,-0.004,0.015,-0.371,3.215
2024,12,26,10,40,47,4003.525,-0.158,0.023,-0.001,-0.003,0.014,-0.374,3.299
2024,12,26,10,40,47,4103.250,-0.16,0.021,-0.003,-0.004,0.015,-0.378,3.537
2024,12,26,10,40,47,4204.295,-0.16,0.021,-0.003,-0.005,0.016,-0.416,3.537
2024,12,26,10,40,48,4303.105,-0.161,0.022,-0.004,-0.004,0.016,-0.464,3.547
2024,12,26,10,40,48,4403.557,-0.163,0.022,-0.006,-0.003,0.017,-0.437,3.516
2024,12,26,10,40,48,4502.934,-0.166,0.022,-0.009,-0.004,0.019,-0.457,3.505
2024,12,26,10,40,48,4602.890,-0.166,0.021,-0.009,-0.005,0.016,-0.433,3.463
2024,12,26,10,40,48,4703.417,-0.161,0.014,-0.004,-0.012,0.014,-0.158,3.463
2024,12,26,10,40,48,4802.674,-0.164,0.003,-0.007,-0.023,0.015,0.405,3.405
2024,12,26,10,40,48,4903.015,-0.171,0.005,-0.014,-0.02,0.016,0.78,3.436
2024,12,26,10,40,48,5003.062,-0.173,0.037,-0.016,0.011,0.013,0.865,3.357
2024,12,26,10,40,48,5103.107,-0.175,0.055,-0.018,0.029,0.016,1.148,3.347
2024,12,26,10,40,48,5203.325,-0.169,0.056,-0.012,0.031,0.029,1.34,3.31
2024,12,26,10,40,49,5302.673,-0.165,0.047,-0.008,0.021,0.056,1.407,3.378
