2025,01,16,16,50,38,1141.772,-74.327,16.713,-74.327,16.713,0.011,-2.187,3.975
2025,01,16,16,50,38,1239.231,-72.138,15.825,-72.138,15.825,0.012,-2.189,3.975
2025,01,16,16,50,39,1338.686,-73.087,16.572,-73.087,16.572,0.015,-2.188,3.975
2025,01,16,16,50,39,1438.229,-70.29,14.833,-70.29,14.833,0.013,-2.187,3.97
2025,01,16,16,50,39,1537.220,-72.985,16.219,-72.985,16.219,0.015,-2.188,3.959
2025,01,16,16,50,39,1639.686,-72.786,16.036,-72.786,16.036,0.014,-2.187,3.97
2025,01,16,16,50,39,1736.845,-72.754,16.192,-72.754,16.192,0.015,-2.189,3.975
2025,01,16,16,50,39,1839.233,-73.641,16.289,-73.641,16.289,0.014,-2.193,3.975
2025,01,16,16,50,39,1937.947,-72.885,16.263,-72.885,16.263,0.014,-2.197,3.985
2025,01,16,16,50,39,2038.355,-73.538,16.796,-73.538,16.796,0.015,-2.193,3.97
2025,01,16,16,50,39,2136.557,-72.485,15.841,-72.485,15.841,0.013,-2.194,3.98
2025,01,16,16,50,39,2241.628,-73.256,16.435,-73.256,16.435,0.014,-2.191,3.975
2025,01,16,16,50,40,2335.848,-73.375,16.308,-73.375,16.308,0.014,-2.192,3.98
2025,01,16,16,50,40,2445.171,-73.463,16.603,-73.463,16.603,0.014,-2.191,3.98
2025,01,16,16,50,40,2538.405,-73.644,16.484,-73.644,16.484,0.014,-2.189,3.975
2025,01,16,16,50,40,2642.010,-73.928,16.424,-73.928,16.424,0.013,-2.186,3.98
2025,01,16,16,50,40,2739.725,-73.932,16.605,-73.932,16.605,0.013,-2.183,3.98
2025,01,16,16,50,40,2846.928,-74.01,16.959,-74.01,16.959,0.014,-2.183,3.975
2025,01,16,16,50,40,2943.210,-74.126,17.006,-74.126,17.006,0.014,-2.183,3.964
2025,01,16,16,50,40,3036.063,-74.363,17.253,-74.363,17.253,0.015,-2.184,3.975
2025,01,16,16,50,40,3135.702,-74.331,16.978,-74.331,16.978,0.014,-2.181,3.975
2025,01,16,16,50,40,3237.512,-74.427,17.108,-74.427,17.108,0.014,-2.182,3.97
2025,01,16,16,50,41,3337.804,-74.492,17.309,-74.492,17.309,0.015,-2.184,3.975
2025,01,16,16,50,41,3440.125,-74.729,17.137,-74.729,17.137,0.013,-2.184,3.975
2025,01,16,16,50,41,3536.033,-74.86,17.167,-74.86,17.167,0.012,-2.183,3.964
2025,01,16,16,50,41,3637.959,-74.473,17.385,-74.473,17.385,0.014,-2.181,3.97
2025,01,16,16,50,41,3736.455,-74.432,17.335,-74.432,17.335,0.014,-2.18,3.975
2025,01,16,16,50,41,3839.415,-74.36,17.243,-74.36,17.243,0.013,-2.181,3.964
